order_total,number_of_items,average_item_price,is_new_user,account_age_days,shipping_distance,billing_shipping_match,order_hour,is_night_order,orders_in_last_hour,is_fraud
166.9,5,33.38,0,162,37.58,1,11,0,1,0
191.01,6,31.83,0,293,7.33,1,7,0,0,0
73.52,6,12.25,0,217,34.78,1,9,0,1,0
1991.98,6,11.56,0,218,9.86,0,4,1,0,1
55.85,5,11.17,0,49,33.81,1,10,0,0,0
255.24,4,63.81,0,191,43.49,1,8,0,1,0
101.78,4,25.45,0,65,1.0,1,19,0,0,0
96.27,5,19.25,0,111,20.66,1,22,0,2,0
215.43,5,43.09,0,68,61.37,1,17,0,0,0
165.12,4,41.28,0,106,31.17,1,7,0,2,0
153.17,4,38.29,0,231,10.95,1,15,0,0,0
130.78,6,21.8,0,100,16.62,1,21,0,0,0
104.33,3,34.78,0,95,37.58,1,9,0,1,0
106.59,1,106.59,0,143,19.76,1,8,0,0,0
141.92,2,70.96,0,135,6.89,1,11,0,0,0
10.0,4,2.5,0,197,25.05,1,16,0,0,0
113.07,9,12.56,0,148,16.7,1,22,0,0,0
224.74,2,112.37,0,262,25.3,1,20,0,0,0
119.31,4,29.83,0,42,19.48,1,10,0,1,0
68.86,6,11.48,0,115,1.0,1,20,0,0,0
207.16,7,29.59,0,434,41.15,1,18,0,0,0
24.2,4,6.05,0,224,36.1,1,18,0,1,0
158.82,3,52.94,0,65,15.6,1,6,0,1,0
107.54,4,26.89,0,34,2.9,1,20,0,0,0
162.5,2,81.25,0,155,36.64,1,10,0,1,0
10.0,5,2.0,0,146,11.93,1,22,0,1,0
10.0,4,2.5,0,108,20.13,1,14,0,0,0
156.17,6,26.03,0,264,24.48,1,20,0,1,0
64.59,6,10.77,0,163,26.14,1,21,0,0,0
124.17,5,24.83,0,650,25.24,1,16,0,1,0
125.35,7,17.91,0,181,1.88,1,8,0,1,0
121.07,5,24.21,0,91,42.06,1,20,0,0,0
130.52,2,65.26,0,555,4.95,1,19,0,1,0
207.98,8,26.0,0,255,11.7,1,17,0,0,0
162.37,3,54.12,0,196,28.42,1,18,0,0,0
123.18,5,24.64,0,185,37.98,1,20,0,0,0
143.29,3,47.76,0,59,55.76,1,19,0,2,0
205.62,4,51.41,0,142,30.57,1,22,0,1,0
182.28,3,60.76,0,246,29.03,1,17,0,1,0
206.4,6,34.4,0,246,41.13,1,9,0,3,0
90.16,6,15.03,0,201,1.0,1,8,0,0,0
161.74,2,80.87,0,139,27.87,1,19,0,0,0
83.33,5,16.67,0,72,21.39,1,10,0,0,0
39.77,5,7.95,0,200,1.0,1,11,0,0,0
30.65,4,7.66,0,218,26.41,1,13,0,1,0
172.04,2,86.02,0,45,39.97,1,7,0,2,0
116.88,2,58.44,0,80,26.72,1,22,0,0,0
122.52,6,20.42,0,504,22.94,1,14,0,0,0
10.0,3,3.33,0,190,56.68,1,9,0,2,0
80.73,4,20.18,0,171,34.44,1,14,0,0,0
102.98,5,20.6,0,298,42.86,1,10,0,0,0
214.97,3,71.66,0,359,30.63,1,12,0,1,0
291.91,4,72.98,0,279,11.47,1,22,0,0,0
73.94,6,12.32,0,114,46.68,1,15,0,1,0
176.65,7,25.24,0,38,27.93,1,14,0,0,0
97.22,3,32.41,0,42,15.4,1,20,0,0,0
40.39,4,10.1,0,120,42.34,1,13,0,0,0
101.8,4,25.45,0,463,22.81,1,17,0,0,0
149.06,6,24.84,0,82,42.5,1,11,0,0,0
56.03,4,14.01,0,90,1.0,1,11,0,0,0
10.0,3,3.33,0,87,27.15,1,7,0,0,0
145.56,6,24.26,0,37,15.15,1,19,0,1,0
156.93,2,78.47,0,97,42.13,1,12,0,0,0
166.6,4,41.65,0,118,32.55,1,22,0,0,0
247.08,2,123.54,0,141,31.4,1,14,0,0,0
184.89,4,46.22,0,121,48.84,1,20,0,0,0
203.21,3,67.74,0,346,14.76,1,21,0,1,0
140.35,3,46.78,0,218,10.14,1,15,0,0,0
86.16,4,21.54,0,166,16.53,1,7,0,3,0
113.91,4,28.48,0,37,36.38,1,6,0,0,0
10.0,7,1.43,0,251,8.81,1,21,0,0,0
163.43,2,81.72,0,426,9.76,1,8,0,0,0
126.84,3,42.28,0,162,13.1,1,8,0,2,0
117.5,2,58.75,0,212,1.0,1,21,0,0,0
179.48,5,35.9,0,135,40.58,1,15,0,0,0
66.76,3,22.25,0,86,11.39,1,18,0,0,0
151.39,4,37.85,0,314,37.69,1,17,0,0,0
122.9,2,61.45,0,53,14.69,1,20,0,0,0
175.83,4,43.96,0,40,25.26,1,10,0,0,0
89.57,5,17.91,0,126,7.43,1,18,0,0,0
10.0,5,2.0,0,44,55.63,1,16,0,0,0
78.82,6,13.14,0,712,12.35,1,20,0,1,0
131.7,1,131.7,0,44,32.21,1,13,0,1,0
216.37,4,54.09,0,59,6.16,1,19,0,0,0
156.59,5,31.32,0,345,24.4,1,6,0,0,0
54.34,4,13.59,0,234,31.53,1,18,0,0,0
97.07,7,13.87,0,394,30.31,1,19,0,0,0
183.95,2,91.97,0,37,31.24,1,15,0,1,0
10.0,4,2.5,0,74,40.64,1,12,0,1,0
119.37,6,19.89,0,339,6.6,1,7,0,1,0
215.14,5,43.03,0,122,39.34,1,11,0,0,0
116.38,6,19.4,0,156,31.82,1,13,0,2,0
10.0,7,1.43,0,50,7.37,1,19,0,0,0
112.77,1,112.77,0,457,1.0,1,20,0,0,0
85.74,4,21.43,0,404,55.71,1,6,0,0,0
180.08,4,45.02,0,229,28.97,1,13,0,1,0
137.81,6,22.97,0,119,30.13,1,14,0,0,0
102.36,5,20.47,0,216,28.01,1,10,0,1,0
194.47,2,97.23,0,355,1.0,1,11,0,1,0
170.44,3,56.81,0,38,28.12,1,10,0,2,0
134.08,6,22.35,0,102,17.0,1,6,0,0,0
17.56,2,8.78,0,93,3.33,1,19,0,2,0
74.17,2,37.09,0,124,30.18,1,13,0,0,0
124.88,3,41.63,0,405,14.83,1,19,0,0,0
66.23,3,22.08,0,95,28.21,1,18,0,0,0
111.52,7,15.93,0,193,34.79,1,6,0,0,0
106.67,1,106.67,0,176,38.58,1,19,0,0,0
100.23,3,33.41,0,148,50.12,1,14,0,0,0
68.39,5,13.68,0,230,59.42,1,10,0,1,0
134.31,2,67.16,0,43,28.54,1,21,0,0,0
248.64,6,41.44,0,134,34.51,1,9,0,0,0
98.21,3,32.74,0,44,31.98,1,18,0,0,0
126.23,4,31.56,0,144,13.57,1,8,0,1,0
140.86,4,35.22,0,67,14.88,1,15,0,0,0
108.25,5,21.65,0,88,19.11,1,22,0,0,0
53.47,7,7.64,0,185,28.05,1,13,0,1,0
104.89,4,26.22,0,48,21.42,1,20,0,0,0
230.03,5,46.01,0,277,32.49,1,7,0,0,0
141.66,5,28.33,0,243,1.0,1,20,0,0,0
117.5,3,39.17,0,37,46.22,1,10,0,0,0
151.93,2,75.97,0,55,27.21,1,17,0,2,0
107.1,3,35.7,0,57,11.47,1,16,0,1,0
160.41,4,40.1,0,61,27.43,1,15,0,0,0
106.41,2,53.2,0,240,8.85,1,19,0,0,0
105.84,3,35.28,0,598,17.65,1,18,0,1,0
49.86,3,16.62,0,80,1.0,1,17,0,0,0
194.52,2,97.26,0,122,19.76,1,6,0,0,0
102.83,3,34.28,0,436,6.88,1,22,0,0,0
39.11,5,7.82,0,87,36.15,1,20,0,0,0
31.32,5,6.26,0,341,13.58,1,18,0,3,0
50.57,2,25.29,0,140,14.07,1,16,0,0,0
221.9,5,44.38,0,515,1.0,1,7,0,0,0
122.35,4,30.59,0,66,36.9,1,14,0,0,0
110.35,2,55.17,0,38,53.24,1,18,0,0,0
10.0,2,5.0,0,97,33.48,1,14,0,0,0
110.33,3,36.78,0,146,17.88,1,20,0,0,0
93.1,4,23.27,0,159,55.15,1,21,0,1,0
55.68,5,11.14,0,39,44.54,1,19,0,0,0
93.9,3,31.3,0,640,20.32,1,21,0,0,0
134.5,2,67.25,0,170,10.48,1,13,0,0,0
133.47,5,26.69,0,116,33.76,1,17,0,0,0
87.88,6,14.65,0,42,30.38,1,18,0,0,0
230.8,3,76.93,0,623,28.33,1,7,0,0,0
117.31,4,29.33,0,58,27.74,1,21,0,3,0
287.15,4,71.79,0,150,39.73,1,15,0,1,0
10.0,3,3.33,0,115,28.99,1,20,0,1,0
108.89,6,18.15,0,393,21.56,1,22,0,0,0
191.59,5,38.32,0,220,20.78,1,10,0,3,0
175.03,4,43.76,0,468,24.34,1,9,0,2,0
84.2,2,42.1,0,213,56.47,1,17,0,0,0
52.59,4,13.15,0,416,2.42,1,9,0,0,0
94.09,5,18.82,0,407,5.02,1,6,0,0,0
113.12,3,37.71,0,36,28.96,1,9,0,0,0
156.24,3,52.08,0,698,18.85,1,9,0,3,0
123.79,2,61.9,0,169,28.63,1,16,0,0,0
162.74,3,54.25,0,232,13.19,1,17,0,1,0
108.32,2,54.16,0,162,25.51,1,21,0,1,0
140.11,5,28.02,0,199,16.15,1,16,0,0,0
35.73,5,7.15,0,917,38.65,1,15,0,1,0
237.41,2,118.7,0,95,9.55,1,14,0,0,0
162.0,6,27.0,0,351,44.18,1,15,0,0,0
98.77,5,19.75,0,86,26.28,1,21,0,1,0
162.95,4,40.74,0,40,27.56,1,15,0,0,0
156.31,5,31.26,0,386,20.8,1,22,0,0,0
171.7,3,57.23,0,392,35.4,1,10,0,1,0
188.46,4,47.12,0,125,31.77,1,17,0,0,0
118.59,6,19.77,0,117,14.49,1,21,0,0,0
10.0,2,5.0,0,174,20.2,1,9,0,1,0
110.78,11,10.07,0,73,39.87,1,9,0,1,0
99.8,3,33.27,0,317,48.86,1,15,0,1,0
60.44,5,12.09,0,112,24.75,1,12,0,0,0
192.97,5,38.59,0,279,16.8,1,7,0,1,0
69.93,3,23.31,0,123,14.1,1,10,0,1,0
170.63,2,85.31,0,160,29.74,1,21,0,0,0
57.28,4,14.32,0,50,29.39,1,8,0,0,0
86.25,7,12.32,0,118,22.73,1,8,0,0,0
222.95,7,31.85,0,183,15.12,1,20,0,0,0
157.77,1,157.77,0,92,12.75,1,7,0,0,0
53.82,4,13.46,0,52,30.39,1,13,0,0,0
137.91,3,45.97,0,48,40.2,1,22,0,1,0
145.55,4,36.39,0,424,11.51,1,13,0,3,0
150.63,2,75.31,0,82,30.32,1,20,0,0,0
191.41,4,47.85,0,230,29.38,1,10,0,0,0
105.05,2,52.52,0,61,46.57,1,6,0,1,0
10.0,4,2.5,0,39,22.07,1,17,0,1,0
93.6,6,15.6,0,321,23.04,1,15,0,0,0
167.0,7,23.86,0,171,21.23,1,15,0,1,0
46.28,4,11.57,0,43,25.45,1,10,0,0,0
172.09,5,34.42,0,243,13.11,1,18,0,1,0
147.91,4,36.98,0,56,39.5,1,11,0,0,0
141.58,3,47.19,0,39,37.73,1,21,0,1,0
92.48,7,13.21,0,684,15.46,1,12,0,0,0
103.43,6,17.24,0,435,13.08,1,6,0,0,0
147.31,4,36.83,0,124,36.59,1,8,0,0,0
45.4,6,7.57,0,264,26.2,1,7,0,0,0
119.14,2,59.57,0,38,27.49,1,22,0,0,0
10.0,3,3.33,0,239,25.46,1,7,0,0,0
226.19,3,75.4,0,175,43.73,1,8,0,0,0
61.74,4,15.44,0,375,14.68,1,18,0,0,0
132.03,3,44.01,0,677,34.13,1,12,0,0,0
104.55,7,14.94,0,176,52.13,1,22,0,0,0
123.21,7,17.6,0,232,38.95,1,16,0,0,0
71.7,5,14.34,0,77,1.0,1,9,0,0,0
154.16,4,38.54,0,166,26.08,1,15,0,0,0
168.68,6,28.11,0,43,37.38,1,15,0,3,0
184.92,7,26.42,0,69,39.93,1,17,0,0,0
76.0,4,19.0,0,608,14.95,1,9,0,2,0
157.74,3,52.58,0,257,23.09,1,16,0,0,0
90.51,5,18.1,0,215,3.81,1,20,0,0,0
161.18,1,161.18,0,36,1.0,1,8,0,1,0
108.62,5,21.72,0,98,37.74,1,20,0,0,0
116.29,3,38.76,0,70,25.65,1,22,0,1,0
66.31,3,22.1,0,54,29.6,1,20,0,0,0
62.12,4,15.53,0,153,22.52,1,19,0,1,0
210.48,8,26.31,0,41,32.67,1,17,0,1,0
165.59,4,41.4,0,96,30.56,1,9,0,1,0
10.0,4,2.5,0,412,24.48,1,8,0,1,0
98.62,4,24.66,0,218,13.88,1,15,0,1,0
102.58,4,25.64,0,169,26.66,1,16,0,1,0
168.35,4,42.09,0,821,26.35,1,14,0,0,0
10.0,6,1.67,0,31,27.65,1,15,0,1,0
20.7,4,5.17,0,96,23.7,1,15,0,3,0
55.44,5,11.09,0,150,35.92,1,8,0,1,0
111.43,6,18.57,0,243,17.4,1,7,0,0,0
148.82,2,74.41,0,255,21.23,1,10,0,0,0
66.89,2,33.45,0,242,6.54,1,18,0,0,0
57.65,8,7.21,0,86,50.31,1,10,0,0,0
128.12,3,42.71,0,38,39.26,1,10,0,1,0
211.29,1,211.29,0,105,50.05,1,22,0,1,0
55.13,3,18.38,0,118,13.91,1,20,0,1,0
238.73,4,59.68,0,131,42.33,1,13,0,1,0
203.57,1,203.57,0,359,62.11,1,7,0,0,0
201.17,4,50.29,0,114,18.0,1,11,0,0,0
97.25,3,32.42,0,182,35.74,1,6,0,0,0
214.81,4,53.7,0,121,24.53,1,14,0,1,0
98.27,2,49.13,0,203,21.47,1,13,0,0,0
165.39,3,55.13,0,120,14.12,1,20,0,1,0
45.33,2,22.66,0,599,31.75,1,14,0,1,0
99.48,3,33.16,0,427,53.18,1,19,0,0,0
10.0,3,3.33,0,157,1.0,1,18,0,1,0
159.08,3,53.03,0,160,15.8,1,18,0,0,0
207.12,5,41.42,0,777,10.79,1,15,0,2,0
130.27,4,32.57,0,609,17.62,1,21,0,0,0
48.01,5,9.6,0,601,20.62,1,12,0,0,0
96.98,5,19.4,0,127,7.35,1,13,0,0,0
66.27,7,9.47,0,38,30.3,1,11,0,1,0
10.0,3,3.33,0,246,44.69,1,11,0,0,0
104.01,6,17.34,0,146,17.62,1,14,0,1,0
161.7,3,53.9,0,73,11.26,1,10,0,0,0
52.69,5,10.54,0,229,35.45,1,12,0,0,0
46.27,4,11.57,0,371,32.59,1,9,0,0,0
131.08,4,32.77,0,249,3.06,1,15,0,0,0
63.4,4,15.85,0,53,27.74,1,8,0,0,0
117.48,4,29.37,0,131,24.74,1,10,0,0,0
10.0,5,2.0,0,108,10.91,1,8,0,1,0
270.67,4,67.67,0,352,24.7,1,9,0,1,0
48.74,4,12.19,0,34,29.65,1,13,0,1,0
171.92,3,57.31,0,212,24.07,1,21,0,1,0
75.35,3,25.12,0,88,21.57,1,19,0,0,0
111.0,3,37.0,0,702,8.27,1,13,0,0,0
100.28,2,50.14,0,190,3.9,1,18,0,0,0
106.25,2,53.12,0,83,14.49,1,7,0,0,0
119.29,6,19.88,0,164,24.45,1,22,0,0,0
90.8,5,18.16,0,109,7.04,1,22,0,1,0
91.52,3,30.51,0,60,27.94,1,15,0,0,0
115.04,9,12.78,0,124,23.17,1,21,0,1,0
113.55,2,56.77,0,107,12.72,1,20,0,0,0
134.12,4,33.53,0,317,25.85,1,10,0,0,0
243.17,7,34.74,0,63,23.11,1,17,0,0,0
177.32,1,177.32,0,283,7.04,1,17,0,0,0
59.22,2,29.61,0,53,1.0,1,7,0,0,0
86.14,4,21.54,0,66,27.74,1,17,0,0,0
114.8,5,22.96,0,365,15.58,1,19,0,0,0
10.0,5,2.0,0,201,26.92,1,21,0,0,0
100.82,2,50.41,0,207,7.99,1,6,0,0,0
160.52,2,80.26,0,84,39.71,1,18,0,0,0
155.94,4,38.98,0,349,37.8,1,10,0,0,0
155.87,3,51.96,0,140,28.3,1,19,0,0,0
137.85,2,68.92,0,153,27.09,1,20,0,0,0
112.26,3,37.42,0,138,1.0,1,22,0,0,0
33.84,3,11.28,0,189,27.0,1,17,0,0,0
63.58,3,21.19,0,142,16.59,1,21,0,0,0
147.51,3,49.17,0,39,30.78,1,11,0,1,0
147.21,5,29.44,0,259,24.86,1,19,0,0,0
190.49,2,95.25,0,950,1.0,1,19,0,0,0
114.42,2,57.21,0,313,18.8,1,19,0,0,0
105.53,2,52.77,0,219,30.28,1,7,0,0,0
106.6,3,35.53,0,273,31.52,1,11,0,0,0
41.06,11,3.73,0,187,9.5,1,21,0,0,0
198.67,3,66.22,0,470,21.64,1,17,0,0,0
127.94,5,25.59,0,33,16.84,1,7,0,0,0
154.57,6,25.76,0,109,46.0,1,15,0,0,0
103.16,7,14.74,0,47,28.73,1,18,0,2,0
70.48,5,14.1,0,158,17.61,1,8,0,0,0
22.92,5,4.58,0,146,12.51,1,12,0,2,0
59.79,6,9.96,0,196,20.03,1,7,0,0,0
201.47,3,67.16,0,317,14.3,1,21,0,2,0
33.45,5,6.69,0,127,44.04,1,21,0,0,0
111.72,4,27.93,0,139,33.87,1,9,0,0,0
107.42,4,26.86,0,109,32.97,1,18,0,0,0
64.64,2,32.32,0,430,26.03,1,10,0,2,0
245.21,4,61.3,0,57,13.22,1,12,0,1,0
10.0,5,2.0,0,552,15.18,1,15,0,0,0
56.04,2,28.02,0,183,24.23,1,18,0,1,0
115.0,3,38.33,0,54,1.0,1,12,0,0,0
92.3,2,46.15,0,222,5.44,1,11,0,1,0
200.37,5,40.07,0,504,18.97,1,16,0,0,0
182.94,6,30.49,0,156,18.0,1,17,0,2,0
112.85,5,22.57,0,535,15.54,1,18,0,0,0
225.05,6,37.51,0,47,6.49,1,13,0,0,0
121.07,2,60.53,0,56,27.21,1,16,0,0,0
185.85,4,46.46,0,131,7.42,1,8,0,0,0
123.28,3,41.09,0,132,19.51,1,13,0,0,0
143.1,7,20.44,0,245,36.98,1,21,0,0,0
109.88,5,21.98,0,511,1.0,1,12,0,4,0
47.89,7,6.84,0,52,16.79,1,11,0,1,0
207.07,5,41.41,0,89,39.39,1,14,0,2,0
151.23,3,50.41,0,177,24.41,1,7,0,1,0
10.0,2,5.0,0,231,37.85,1,14,0,1,0
96.69,3,32.23,0,54,24.74,1,14,0,0,0
78.35,3,26.12,0,154,33.83,1,20,0,0,0
113.74,5,22.75,0,441,44.32,1,17,0,0,0
102.3,3,34.1,0,228,23.54,1,22,0,1,0
135.7,6,22.62,0,268,5.16,1,15,0,1,0
66.84,6,11.14,0,49,1.0,1,11,0,1,0
141.66,2,70.83,0,87,17.7,1,19,0,0,0
215.59,3,71.86,0,73,9.43,1,12,0,0,0
241.49,3,80.5,0,85,42.33,1,8,0,2,0
106.99,3,35.66,0,138,34.79,1,9,0,0,0
147.04,3,49.01,0,127,1.0,1,8,0,2,0
104.27,4,26.07,0,394,25.71,1,10,0,0,0
116.07,6,19.34,0,45,42.44,1,17,0,0,0
45.12,5,9.02,0,145,20.41,1,14,0,1,0
10.0,3,3.33,0,71,25.08,1,18,0,0,0
97.76,2,48.88,0,40,25.31,1,10,0,0,0
69.75,6,11.62,0,426,27.13,1,7,0,1,0
208.69,6,34.78,0,579,2.76,1,7,0,1,0
153.11,3,51.04,0,142,33.69,1,8,0,0,0
130.15,4,32.54,0,270,44.37,1,8,0,1,0
244.91,4,61.23,0,495,37.52,1,10,0,1,0
71.59,10,7.16,0,298,23.84,1,18,0,0,0
183.17,4,45.79,0,130,28.36,1,11,0,0,0
85.63,5,17.13,0,38,19.66,1,12,0,1,0
103.8,5,20.76,0,125,18.74,1,20,0,0,0
75.38,3,25.13,0,255,29.23,1,9,0,1,0
165.15,6,27.53,0,378,16.18,1,22,0,0,0
95.69,2,47.84,0,299,30.4,1,12,0,1,0
10.0,3,3.33,0,308,20.99,1,17,0,1,0
109.39,5,21.88,0,51,1.0,1,12,0,0,0
79.66,4,19.91,0,83,30.05,1,18,0,0,0
83.2,2,41.6,0,62,19.92,1,9,0,1,0
202.78,2,101.39,0,112,33.01,1,15,0,0,0
147.24,4,36.81,0,100,50.75,1,11,0,2,0
246.7,5,49.34,0,71,32.84,1,20,0,0,0
151.17,4,37.79,0,207,23.64,1,20,0,1,0
174.66,4,43.66,0,108,31.06,1,6,0,1,0
54.28,5,10.86,0,225,29.48,1,19,0,1,0
10.0,5,2.0,0,38,27.89,1,13,0,1,0
86.15,4,21.54,0,85,2.59,1,7,0,0,0
43.99,2,22.0,0,298,6.87,1,17,0,0,0
185.07,5,37.01,0,46,16.34,1,22,0,1,0
99.18,4,24.8,0,81,49.38,1,11,0,0,0
152.75,8,19.09,0,196,1.0,1,13,0,1,0
56.27,9,6.25,0,111,22.96,1,10,0,0,0
10.0,5,2.0,0,226,45.38,1,16,0,1,0
148.56,3,49.52,0,179,22.8,1,8,0,0,0
102.6,7,14.66,0,94,3.07,1,9,0,0,0
76.78,4,19.2,0,152,16.67,1,14,0,1,0
115.37,7,16.48,0,260,30.12,1,16,0,0,0
30.01,2,15.01,0,258,24.91,1,13,0,1,0
146.1,4,36.52,0,718,23.06,1,11,0,2,0
185.21,3,61.74,0,326,35.07,1,22,0,0,0
28.41,3,9.47,0,250,24.13,1,19,0,1,0
157.49,5,31.5,0,50,31.69,1,16,0,1,0
137.73,7,19.68,0,40,8.54,1,17,0,4,0
118.79,4,29.7,0,276,41.85,1,15,0,0,0
89.87,1,89.87,0,122,9.89,1,13,0,0,0
226.7,5,45.34,0,36,34.6,1,6,0,0,0
59.2,3,19.73,0,124,34.4,1,6,0,0,0
80.07,6,13.34,0,388,38.1,1,10,0,0,0
149.84,9,16.65,0,452,7.56,1,10,0,1,0
186.92,2,93.46,0,306,20.59,1,13,0,0,0
131.21,4,32.8,0,405,33.84,1,7,0,1,0
179.11,4,44.78,0,131,4.02,1,9,0,0,0
45.22,9,5.02,0,206,34.62,1,21,0,1,0
10.0,3,3.33,0,79,22.95,1,8,0,0,0
97.23,5,19.45,0,895,32.01,1,8,0,0,0
221.2,7,31.6,0,318,35.41,1,19,0,1,0
154.52,2,77.26,0,213,36.49,1,6,0,0,0
177.23,3,59.08,0,370,57.58,1,9,0,1,0
33.8,1,33.8,0,258,28.88,1,19,0,0,0
186.85,7,26.69,0,453,35.16,1,12,0,0,0
197.94,4,49.48,0,346,21.55,1,7,0,0,0
69.29,4,17.32,0,107,46.31,1,17,0,1,0
75.02,3,25.01,0,130,42.36,1,21,0,1,0
177.44,2,88.72,0,350,6.63,1,22,0,0,0
90.27,8,11.28,0,179,42.48,1,11,0,2,0
18.62,4,4.66,0,584,1.0,1,16,0,0,0
54.38,5,10.88,0,42,19.63,1,18,0,1,0
194.47,3,64.82,0,174,4.49,1,13,0,1,0
132.25,9,14.69,0,1029,20.6,1,15,0,0,0
121.11,4,30.28,0,456,50.15,1,20,0,1,0
145.97,4,36.49,0,97,9.47,1,16,0,0,0
209.77,2,104.89,0,222,40.57,1,12,0,2,0
99.16,4,24.79,0,115,30.59,1,8,0,0,0
48.69,2,24.34,0,35,32.18,1,8,0,1,0
238.6,8,29.82,0,358,32.9,1,20,0,0,0
129.28,4,32.32,0,229,15.18,1,9,0,1,0
128.84,8,16.11,0,948,19.77,1,21,0,1,0
171.54,4,42.88,0,178,25.75,1,18,0,0,0
104.37,3,34.79,0,114,38.49,1,18,0,0,0
206.05,2,103.03,0,318,37.24,1,20,0,1,0
120.19,2,60.09,0,80,32.95,1,8,0,0,0
80.23,10,8.02,0,445,23.82,1,12,0,1,0
11.05,4,2.76,0,78,23.49,1,19,0,0,0
72.61,5,14.52,0,218,24.97,1,15,0,0,0
46.12,7,6.59,0,130,18.5,1,21,0,0,0
144.45,7,20.64,0,411,23.62,1,21,0,0,0
202.48,3,67.49,0,91,30.4,1,13,0,0,0
84.18,4,21.05,0,299,1.0,1,20,0,1,0
137.03,4,34.26,0,465,19.32,1,14,0,0,0
75.01,5,15.0,0,136,56.72,1,19,0,0,0
15.31,3,5.1,0,356,9.17,1,17,0,0,0
250.7,7,35.81,0,114,19.14,1,13,0,0,0
115.85,4,28.96,0,449,5.1,1,11,0,0,0
25.37,3,8.46,0,319,12.25,1,10,0,1,0
127.79,3,42.6,0,609,25.9,1,19,0,1,0
206.29,1,206.29,0,46,42.81,1,12,0,0,0
54.54,4,13.63,0,60,18.84,1,20,0,0,0
13.63,8,1.7,0,307,39.0,1,14,0,0,0
74.74,6,12.46,0,45,44.14,1,6,0,0,0
68.56,1,68.56,0,662,18.32,1,21,0,1,0
157.24,4,39.31,0,117,66.05,1,12,0,1,0
120.68,5,24.14,0,30,25.48,1,11,0,0,0
86.45,5,17.29,0,127,51.22,1,13,0,0,0
95.45,3,31.82,0,701,10.71,1,12,0,1,0
94.14,4,23.54,0,88,1.0,1,18,0,0,0
104.08,2,52.04,0,325,3.09,1,12,0,0,0
121.2,5,24.24,0,61,36.3,1,10,0,1,0
10.0,2,5.0,0,337,37.34,1,18,0,1,0
233.1,2,116.55,0,121,13.14,1,19,0,0,0
102.49,2,51.24,0,37,53.96,1,21,0,2,0
14.55,4,3.64,0,54,29.67,1,14,0,0,0
71.47,4,17.87,0,587,18.88,1,22,0,1,0
127.01,3,42.34,0,221,5.72,1,10,0,0,0
95.31,2,47.66,0,74,16.78,1,15,0,0,0
46.09,5,9.22,0,84,24.41,1,12,0,0,0
170.91,3,56.97,0,246,49.06,1,17,0,1,0
195.28,7,27.9,0,216,43.77,1,15,0,0,0
112.85,5,22.57,0,43,26.41,1,8,0,1,0
34.94,2,17.47,0,78,34.0,1,12,0,0,0
131.79,3,43.93,0,54,35.64,1,8,0,1,0
164.45,1,164.45,0,115,17.3,1,14,0,0,0
132.4,2,66.2,0,166,23.06,1,19,0,4,0
96.94,5,19.39,0,102,21.91,1,16,0,1,0
237.76,4,59.44,0,211,25.06,1,12,0,0,0
206.6,4,51.65,0,301,28.19,1,19,0,0,0
201.06,4,50.27,0,53,2.31,1,7,0,0,0
52.19,2,26.09,0,33,7.38,1,21,0,0,0
78.7,1,78.7,0,203,33.5,1,9,0,0,0
80.47,5,16.09,0,83,31.8,1,15,0,0,0
10.0,3,3.33,0,896,22.72,1,7,0,0,0
129.84,3,43.28,0,72,28.98,1,15,0,2,0
144.08,4,36.02,0,183,20.59,1,7,0,0,0
161.72,4,40.43,0,253,38.6,1,11,0,0,0
155.43,7,22.2,0,124,44.66,1,9,0,1,0
129.04,2,64.52,0,209,13.46,1,6,0,0,0
93.94,4,23.48,0,31,15.44,1,22,0,0,0
96.09,2,48.05,0,77,16.27,1,21,0,0,0
110.73,3,36.91,0,83,26.38,1,11,0,1,0
13.61,9,1.51,0,166,9.19,1,11,0,0,0
70.33,7,10.05,0,406,20.44,1,12,0,0,0
111.09,2,55.55,0,858,18.89,1,12,0,0,0
124.49,5,24.9,0,208,44.78,1,12,0,1,0
78.14,1,78.14,0,46,6.37,1,6,0,0,0
121.89,4,30.47,0,36,35.35,1,8,0,0,0
212.33,2,106.17,0,306,38.67,1,19,0,0,0
89.44,6,14.91,0,52,27.92,1,15,0,0,0
141.12,3,47.04,0,56,15.34,1,10,0,0,0
57.85,7,8.26,0,228,11.85,1,21,0,1,0
127.33,7,18.19,0,266,26.74,1,17,0,1,0
65.06,2,32.53,0,669,40.46,1,10,0,1,0
99.11,2,49.55,0,322,17.32,1,7,0,0,0
135.95,2,67.97,0,94,21.35,1,18,0,1,0
80.89,5,16.18,0,95,19.54,1,22,0,1,0
166.93,4,41.73,0,44,20.82,1,22,0,0,0
165.44,6,27.57,0,182,27.15,1,7,0,1,0
50.35,1,50.35,0,35,40.27,1,8,0,2,0
63.85,6,10.64,0,515,8.86,1,9,0,0,0
169.56,2,84.78,0,220,21.98,1,6,0,1,0
102.06,3,34.02,0,139,19.12,1,11,0,0,0
169.89,3,56.63,0,130,36.97,1,10,0,0,0
138.53,8,17.32,0,407,30.87,1,11,0,2,0
65.92,4,16.48,0,151,8.68,1,22,0,0,0
82.19,5,16.44,0,335,26.05,1,18,0,1,0
67.78,4,16.95,0,589,22.5,1,7,0,0,0
82.01,2,41.01,0,268,17.13,1,10,0,0,0
